0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,70,0,110,2,411,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0
1,0,60,1,0,26,3,0,39,47,0,1,0,1,125,0,152,95,2,2,37,1,2,2,3
0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,582,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,0,334,3,3,143,0,0,0,0,1,1,4,36,0,0,19,52,0,0,0,4
1,0,2,0,0,94,2,9,116,0,0,0,0,2,0,0,310,2,1,45,5,1,1,0,9
0,0,1,0,4,289,2,3,1,90,89,15,0,6,0,0,95,0,0,0,3,1,0,0,1
0,0,0,1,0,221,0,0,2,0,1,243,0,1,1,0,115,1,0,0,6,1,2,0,5
2,0,90,0,0,0,1,1,0,0,3,502,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,61,2,1,0,1,0,0,232,0,0,84,0,205,0,6,0,3,0,0,0,3
0,0,5,8,0,36,1,0,1,1,0,7,0,68,148,0,5,3,1,1,258,48,3,0,6
0,0,0,5,0,0,0,0,2,0,0,1,0,442,0,0,1,0,1,0,147,0,0,0,1
0,0,1,0,49,0,0,0,0,182,4,3,0,1,1,0,2,0,322,0,34,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0
0,0,113,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,286,1,2,0,22,0,170
0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,260,6,276,0,0,0,1,2,0,0,0,2,4,47,0,0,0,1,0,0,0,0,1
0,135,3,0,0,5,2,1,53,0,1,235,0,0,12,0,6,0,0,29,6,100,2,0,10
14,61,2,15,1,18,99,18,12,0,0,2,0,67,125,2,14,0,1,15,2,2,1,0,129
0,125,7,63,13,4,2,122,2,1,0,0,0,0,0,0,96,0,0,108,23,1,0,0,33
1,0,0,0,0,0,448,1,1,0,0,0,0,0,2,0,1,0,0,0,144,1,1,0,0
0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,2,0,446,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
0,0,1,0,0,0,572,20,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,1,592,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,484,0,0,1,0,94,0,0,1,5,0,0,0,0,2,0,0,8,1,1,0,0,0
0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,360,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0
0,0,2,4,0,3,0,61,1,0,0,0,0,1,520,0,3,0,0,3,0,1,0,0,1
0,0,0,2,0,1,1,508,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,1,1,5,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,49,0,540,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,3
0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,8,0,1,451,0,2,0,2,11,0,17,83,0,2,0,0,10,2,2,0,0,5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,71,0,0,0,0,528,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,335,0,0,260,4,0,0,0,0
0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,428,0,0,52,0,0,0,0,0
0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,377,0,0,0,0,0,0,219,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
0,76,0,1,0,207,292,3,2,0,0,3,0,1,4,0,1,0,0,5,1,1,2,0,1
0,0,0,0,0,0,78,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,10,1,0,0,0,237,0,1,0,0,1,344,0,1,0,0,0,0,0,0,0,4
0,0,0,2,0,0,0,0,0,0,0,0,0,240,356,0,0,0,0,1,0,0,1,0,0
0,0,1,2,195,0,0,0,0,1,0,0,1,387,0,0,2,1,1,5,0,0,0,0,4
7,0,3,7,278,0,28,127,33,98,1,1,0,0,0,0,1,2,1,1,0,2,0,0,10
0,2,0,0,0,1,1,19,236,90,1,1,0,0,0,0,0,0,0,228,15,1,1,0,4
