0,0,34.148,45.55,50.131,50.293,43.689,44.755,42.995,42.774,41.926,39.534,44.785,45.421,39.651,42.175,42.175,43.302,43.685,24.215,44.365,45.819,45.882,41.92,41.436,41.542,41.492,42.351,42.351,42.374,42.351,43.557,43.685,45.722,48.777,48.03,42.677,44.341,44.365,44.193,41.436,41.436,41.436,41.436,41.436,42.946,50.033,50.213,47.141,45.193,44.365,48.528,43.306,43.985,46.891,47.699,31.159,23.343,46.577,42.377,45.082,45.167,45.378,47.651,45.969,46.973,50.557,50.213,46.48,43.063,43.07,43.739,46.244,46.244,45.686,44.922,44.041,44.803,45.148,44.948,43.316,44.782,48.457,46.472,48.777,48.777,48.777,48.777,48.777,48.777,45.903,44.273,42.756,43.962,45.873,47.235,50.213,47.162,41.436,44.113,46.663,46.244,44.768,41.373,48.523,48.777,49.313,50.213,49.918,41.436,42.722,42.838,42.879,42.767,41.436,43.552,50.293,50.293,50.264,44.997,46.526,44.269,44.276,46.099,46.25,43.574,45.285,44.967,45.612,43.629,44.875,47.244,43.129,44.673,45.337,47.841,46.344,44.618,46.456,42.002,15.667,46.6,44.583,44.399,24.712,45.724,48.173,42.231,0,6.8035,41.597,42.241,42.15,41.593,41.63,28.945,41.591,41.669,41.57,41.591,41.569,41.593,46.505,44.304,43.174,36.12,33.415,41.823,42.222,44.49,41.792,41.218,14.044,0,0,0,0,0,0,0,0,0,21.057,46.543,42.736,32.657,41.336,41.585,44.238,43.893,44.512,47.053,41.519,45.249,27.873,41.349,41.175,41.177,28.71,41.441,41.175,42.856,41.944,41.432,41.805,41.518,30.771,0.80824,46.022,50.59,50.503,54.941,46.579,41.043,42.881,43.659,41.691,31.357,4.9985,0,40.131,17.439,16.951,41.39,42.435,41.304,38.465,41.199,41.194,41.2,41.043,43.817,46.244,46.643,43.788,44.855,47.171,42.882,42.867,44.816,44.816,44.816,44.816,47.106,20.653,0.50356,47.918,42.644,43.876,45.264,44.243,46.434,50.204,45.68,24.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.389,41.824,44.816,43.309,42.879,45.156,41.516,36.521,32.415,35.939
0,0,34.148,45.55,50.131,50.293,43.689,44.755,42.995,42.774,41.926,39.534,44.785,45.421,39.651,42.175,42.175,43.302,43.685,24.215,44.365,45.819,45.882,41.92,41.436,41.542,41.492,42.351,42.351,42.374,42.351,43.557,43.685,45.722,48.777,48.03,42.677,44.341,44.365,44.193,41.436,41.436,41.436,41.436,41.436,42.946,50.033,50.213,47.141,45.193,44.365,48.528,43.306,43.985,46.891,47.699,31.159,23.343,46.577,42.377,45.082,45.167,45.378,47.651,45.969,46.973,50.557,50.213,46.48,43.063,43.07,43.739,46.244,46.244,45.686,44.922,44.041,44.803,45.148,44.948,43.316,44.782,48.457,46.472,48.777,48.777,48.777,48.777,48.777,48.777,45.903,44.273,42.756,43.962,45.873,47.235,50.213,47.162,41.436,44.113,46.663,46.244,44.768,41.373,48.523,48.777,49.313,50.213,49.918,41.436,42.722,42.838,42.879,42.767,41.436,43.552,50.293,50.293,50.264,44.997,46.526,44.269,44.276,46.099,46.25,43.574,45.285,44.967,45.612,43.629,44.875,47.244,43.129,44.673,45.337,47.841,46.344,44.618,46.456,42.002,15.667,46.6,44.583,44.399,24.712,45.724,48.173,42.231,0,6.8035,41.597,42.241,42.15,41.593,41.63,28.945,41.591,41.669,41.57,41.591,41.569,41.593,46.505,44.304,43.174,36.12,33.415,41.823,42.222,44.49,41.792,41.218,14.044,0,0,0,0,0,0,0,0,0,21.057,46.543,42.736,32.657,41.336,41.585,44.238,43.893,44.512,47.053,41.519,45.249,27.873,41.349,41.175,41.177,28.71,41.441,41.175,42.856,41.944,41.432,41.805,41.518,30.771,0.80824,46.022,50.59,50.503,54.941,46.579,41.043,42.881,43.659,41.691,31.357,4.9985,0,40.131,17.439,16.951,41.39,42.435,41.304,38.465,41.199,41.194,41.2,41.043,43.817,46.244,46.643,43.788,44.855,47.171,42.882,42.867,44.816,44.816,44.816,44.816,47.106,20.653,0.50356,47.918,42.644,43.876,45.264,44.243,46.434,50.204,45.68,24.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.389,41.824,44.816,43.309,42.879,45.156,41.516,36.521,32.415,35.939
34.148,34.148,0,39.967,49.61,49.772,42.665,43.499,41.632,41.885,36.097,38.728,43.123,44.412,38.898,41.654,41.654,37.401,37.923,30.033,43.201,37.78,44.485,13.571,13.227,13.117,13.142,41.83,41.83,41.714,41.83,37.65,37.923,39.96,48.256,47.132,42.017,43.681,43.844,40.305,13.227,13.227,13.227,13.227,13.227,14.176,49.512,49.692,46.474,44.672,43.844,48.007,22.746,38.209,46.212,46.697,36.162,32.597,45.776,41.545,44.561,44.646,37.508,46.504,44.073,46.158,49.97,49.692,45.824,42.475,42.482,42.872,45.723,45.723,41.893,35.905,43.52,44.282,44.028,43.977,42.651,44.195,47.446,40.483,48.256,48.256,48.256,48.256,48.256,48.256,45.226,43.318,41.792,43.374,44.575,46.154,49.692,34.802,13.227,35.778,45.921,45.723,44.247,40.786,47.566,48.256,48.792,49.692,48.247,13.227,28.527,41.56,42.213,38.127,13.227,15.343,49.772,49.772,49.743,44.476,45.849,29.774,42.479,44.91,45.511,42.129,43.915,43.678,44.528,42.475,44.281,46.4,42.322,43.369,44.598,47.32,45.356,43.464,45.228,36.814,34.109,45.372,43.906,43.39,34.364,44.827,47.237,41.182,34.148,34.507,40.791,41.72,41.405,40.999,40.969,33.176,41.07,41.148,41.049,41.07,41.048,40.999,45.423,43.572,37.061,35.459,33.464,41.229,41.395,43.69,41.06,40.558,33.611,34.148,34.148,34.148,34.148,34.148,34.148,34.148,34.148,34.148,36.914,45.655,41.767,33.46,40.675,13.376,43.328,42.89,43.632,46.532,40.998,44.034,35.856,12.93,32.638,40.59,33.359,40.781,40.588,42.269,41.356,40.703,41.14,40.786,34.351,34.029,45.501,50.069,49.915,54.42,46.058,40.522,42.145,43.065,34.291,34.226,34.058,34.148,39.391,34.104,33.557,40.584,41.774,40.716,37.177,40.611,40.534,40.401,40.522,43.296,45.723,45.423,41.042,44.105,46.577,41.859,42.346,44.295,44.295,44.295,44.295,45.952,33.333,34.227,47.17,41.708,43.215,44.262,43.307,45.348,49.305,36.656,9.7701,34.148,34.148,34.148,34.148,34.148,34.148,34.148,34.148,34.148,34.148,34.148,34.148,34.148,34.148,34.148,34.148,34.148,34.148,34.148,34.148,34.123,40.334,44.295,37.052,42.213,43.934,40.922,35.927,35.348,35.075
45.55,45.55,39.967,0,51.808,53.39,35.537,29.416,32.518,33.504,40.33,26.234,29.718,45.171,39.307,45.132,45.132,40.774,42.29,41.396,41.023,32.744,38.891,41.556,44.331,44.057,43.798,45.449,45.449,44.862,45.449,41.47,42.29,32.848,40.395,38.459,42.36,44.291,44.455,43.581,44.331,44.331,44.331,44.331,44.331,36.951,46.34,53.117,37.726,33.137,44.455,48.245,42.941,43.872,35.005,38.98,46.982,38.489,41.082,44.942,47.656,48.025,46.269,49.248,38.015,39.527,52.827,53.117,45.754,45.506,42.49,39.457,41.419,41.419,37.008,38.461,46.899,47.571,47.407,45.308,40.344,40.699,48.123,37.609,40.395,40.395,40.395,40.395,40.395,40.395,33.992,44.196,42.271,43.814,44.483,36.83,53.117,45.18,44.331,39.728,26.299,41.419,39.61,44.132,47.803,40.395,40.737,53.117,52.162,44.331,42.235,42.278,44.099,43.618,44.331,45.934,53.39,53.39,53.009,47.833,48.752,46.074,40.014,34.745,43.796,39.541,46.193,31.022,32.19,32.372,20.962,26.528,41.323,29.706,18.627,36.039,29.994,38.177,30.807,35.38,37.932,37.715,32.37,35.028,42.595,22.145,31.785,28.608,45.55,45.365,44.341,35.756,39.715,44.55,44.157,42.292,44.62,44.559,44.599,44.62,44.599,44.55,39.248,45.265,37.436,41.753,44.658,42.128,42.135,33.575,42.502,43.963,43.123,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,47.94,37.519,44.602,44.497,43.98,44.272,43.316,42.985,27.559,32.52,44.549,36.352,47.523,43.523,43.792,44.141,44.361,44.035,44.073,42.812,41.661,43.902,42.803,42.36,40.946,44.966,48.295,45.139,45.022,58.038,49.61,44.075,42.74,41.095,41.713,43.069,45.542,45.55,41.779,43.773,44.892,41.11,42.675,42.495,40.444,43.92,43.859,43.509,44.075,46.681,41.419,36.489,26.303,32.061,42.474,42.764,42.254,35.961,35.961,35.961,35.961,20.819,43.281,45.255,46.633,45.279,40.163,48.145,47.189,42.574,51.787,44.06,44.75,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,44.902,38.11,35.961,29.484,44.099,39.764,44.146,40.562,40.253,31.86
50.131,50.131,49.61,51.808,0,1.5825,50.981,52.434,49.536,50.453,49.605,51.529,52.385,53.1,49.376,49.854,49.854,50.903,51.364,46.711,52.044,53.375,54.402,49.599,49.115,49.363,49.171,50.031,50.031,50.053,50.031,51.236,51.364,53.401,56.456,55.709,50.356,52.02,52.044,51.872,49.115,49.115,49.115,49.115,49.115,50.625,57.712,57.892,54.82,52.872,52.044,56.207,50.985,51.664,54.641,55.378,52.556,49.27,52.835,50.056,52.761,52.846,53.057,55.33,53.648,54.652,58.378,57.892,54.159,50.742,50.749,53.257,53.923,53.923,53.435,52.522,51.72,52.483,52.827,52.627,49.574,51.041,56.207,54.221,56.456,56.456,56.456,56.456,56.456,56.456,53.485,51.952,50.435,51.544,53.623,54.914,57.892,54.744,49.115,49.887,54.404,53.923,50.897,49.052,44.488,56.456,56.992,57.892,57.597,49.115,50.401,50.517,50.558,50.446,49.115,37.958,1.5825,1.5825,8.3361,52.676,22.619,51.438,52.275,52.64,42.234,51.368,52.964,51.225,53.291,51.15,51.133,54.923,50.808,50.931,51.595,30.846,52.505,43.966,39.321,48.884,50.232,31.543,45.48,52.078,50.425,45.863,55.755,45.02,50.131,46.006,49.276,49.92,49.829,49.272,49.23,49.572,49.27,49.348,49.249,49.27,49.248,49.272,54.087,51.983,50.853,49.53,49.513,49.502,49.822,52.169,49.541,48.897,49.954,50.131,50.131,50.131,50.131,50.131,50.131,50.131,50.131,50.131,30.325,54.222,50.415,49.888,49.015,49.264,39.901,50.151,52.191,54.732,49.198,51.314,52.32,49.099,48.854,48.856,49.408,49.12,48.854,50.535,49.623,49.032,49.484,49.197,50.479,50.161,53.622,57.917,58.182,62.62,54.258,48.722,50.56,51.409,49.715,50.251,50.355,50.131,51.56,50.306,49.606,49.069,50.114,48.983,48.473,48.878,48.873,48.879,48.722,51.496,53.923,49.489,50.989,51.113,53.429,50.561,49.125,52.495,52.495,52.495,52.495,53.364,51.665,50.114,54.177,50.165,49.553,52.943,51.922,54.034,57.725,53.254,49.534,50.131,50.131,50.131,50.131,50.131,50.131,50.131,50.131,50.131,50.131,50.131,50.131,50.131,50.131,50.131,50.131,50.131,50.131,50.131,50.131,46.165,50.892,52.495,50.901,50.558,52.756,49.116,48.156,51.389,50.114
50.293,50.293,49.772,53.39,1.5825,0,51.142,52.596,51.119,50.614,49.766,51.69,52.626,53.262,50.958,50.015,50.015,51.143,51.525,47.03,52.206,53.537,54.643,49.761,49.277,49.524,49.333,50.192,50.192,50.215,50.192,51.398,51.525,53.562,56.618,55.87,50.518,52.182,52.206,52.034,49.277,49.277,49.277,49.277,49.277,50.786,57.874,58.053,54.982,53.034,52.206,56.368,51.146,51.825,54.803,55.54,52.796,50.853,54.417,50.218,52.923,53.008,53.218,55.491,53.81,54.813,58.539,58.053,54.321,50.904,50.911,53.419,54.085,54.085,53.597,52.762,51.882,52.644,52.988,52.789,51.157,52.623,56.368,54.383,56.618,56.618,56.618,56.618,56.618,56.618,53.647,52.114,50.596,51.706,53.785,55.075,58.053,54.906,49.277,51.469,54.645,54.085,51.058,49.214,44.807,56.618,57.154,58.053,57.758,49.277,50.563,50.678,50.719,50.608,49.277,38.119,0,0,8.4977,52.837,22.781,51.599,52.437,54.223,42.632,51.53,53.126,52.807,53.453,51.47,52.716,55.084,50.969,52.513,53.178,32.429,54.087,45.549,39.64,49.914,50.394,33.125,45.642,52.24,50.665,46.104,55.917,46.603,50.293,46.167,49.438,50.081,49.99,49.433,49.471,49.733,49.431,49.51,49.41,49.431,49.41,49.433,54.248,52.144,51.015,49.692,49.675,49.664,50.062,52.33,49.703,49.059,50.116,50.293,50.293,50.293,50.293,50.293,50.293,50.293,50.293,50.293,30.486,54.384,50.576,50.05,49.176,49.425,41.484,51.733,52.353,54.894,49.36,52.896,52.482,49.261,49.015,49.018,49.57,49.281,49.016,50.697,49.784,49.272,49.646,49.359,50.64,50.323,53.862,58.236,58.344,62.781,54.42,48.884,50.722,51.571,49.956,50.492,50.596,50.293,51.722,50.468,49.768,49.23,50.275,49.144,50.055,49.039,49.034,49.041,48.884,51.658,54.085,50.124,52.019,52.696,55.012,50.722,50.708,52.656,52.656,52.656,52.656,54.947,51.905,50.275,55.759,50.484,51.136,53.105,52.083,54.274,58.045,53.495,49.695,50.293,50.293,50.293,50.293,50.293,50.293,50.293,50.293,50.293,50.293,50.293,50.293,50.293,50.293,50.293,50.293,50.293,50.293,50.293,50.293,46.405,51.054,52.656,51.22,50.719,52.996,49.356,49.738,51.551,51.696
43.689,43.689,42.665,35.537,50.981,51.142,0,24.478,20.019,24.139,43.025,41.415,38.467,42.434,41.439,43.412,43.412,43.675,44.922,44.164,37.788,41.104,40.571,38.808,42.471,42.268,42.007,43.377,43.377,42.944,43.377,43.507,44.922,46.867,49.922,47.982,36.754,34.198,34.573,33.283,42.471,42.471,42.471,42.471,42.471,41.989,49.265,49.614,43.345,32.508,34.573,38.546,28.145,33.99,36.597,48.665,45.15,40.796,33.174,42.939,45.596,46.085,43.501,47.613,42.375,41.994,49.481,49.614,34.106,43.355,39.561,45.971,47.481,47.481,43.257,44.152,44.748,45.51,46.065,42.454,20.27,34.53,41.716,47.227,49.922,49.922,49.922,49.922,49.922,49.922,42.168,25.255,26.678,33.714,33.333,44.726,49.614,45.337,42.471,33.343,39.919,47.481,45.327,42.61,44.946,49.922,48.622,49.614,48.659,42.471,32.277,18.387,20.009,19.618,42.471,43.868,51.142,51.142,49.118,44.398,46.78,43.952,36.697,29.784,34.132,37.935,44.261,42.393,43.384,35.52,39.361,45.177,21.397,34.185,39.607,48.599,29.484,39.901,40.019,37.426,40.277,46.298,38.599,38.894,39.912,37.543,49.139,46.757,43.689,43.625,42.549,40.647,42.83,42.758,42.717,39.137,42.828,42.906,42.807,42.828,42.806,42.758,42.58,19.598,38.823,38.603,43.071,39.232,39.38,39.19,28.567,42.303,37.666,43.689,43.689,43.689,43.689,43.689,43.689,43.689,43.689,43.689,46.204,47.388,43.324,43.16,42.041,42.62,45.132,44.968,33.205,45.459,42.756,45.591,45.795,41.793,42.131,42.414,42.791,42.374,42.412,33.064,33.917,42.457,25.202,34.233,27.377,43.48,47.259,51.461,51.206,56.178,47.816,42.28,39.97,30.109,33.2,19.359,43.829,43.689,24.458,26.326,43.164,38.279,39.843,40.761,42.699,42.259,42.262,41.848,42.28,45.054,47.481,42.295,34.798,43.033,44.488,39.717,43.893,43.222,43.222,43.222,43.222,43.487,42.834,43.503,25.616,43.798,40.805,46.418,45.397,47.198,50.673,42.561,42.889,43.689,43.689,43.689,43.689,43.689,43.689,43.689,43.689,43.689,43.689,43.689,43.689,43.689,43.689,43.689,43.689,43.689,43.689,43.689,43.689,42.884,22.811,43.222,16.367,20.009,35.695,42.523,41.52,44.792,40.323
44.755,44.755,43.499,29.416,52.434,52.596,24.478,0,30.299,28.033,43.875,29.214,42.327,46.808,44.587,44.408,44.408,44.055,45.838,45.477,37.375,41.203,34.698,43.299,43.604,42.696,42.507,44.02,44.02,43.525,44.02,43.872,45.838,47.875,51.08,48.504,37.397,37.205,37.721,36.432,43.604,43.604,43.604,43.604,43.604,42.989,47.911,48.167,20.353,9.8251,37.721,41.787,37.397,37.205,39.762,49.673,45.905,40.593,33.995,43.499,45.84,46.752,41.354,48.529,41.456,42.826,47.968,48.167,33.844,43.599,39.805,46.268,48.38,48.38,43.938,44.582,44.992,45.754,46.582,42.549,38.442,37.146,42.554,48.369,51.08,51.08,51.08,51.08,51.08,51.08,46.484,38.067,35.73,36.537,33.891,42.889,48.167,43.718,43.604,36.651,40.769,48.38,46.544,43.473,43.294,51.08,47.268,48.167,47.28,43.604,35.003,36.316,38.397,38.073,43.604,45.481,52.596,52.596,48.059,42.951,48.325,44.853,35.785,35.72,41.075,41.649,44.447,32.151,22.917,33.359,37.138,31.39,37.977,20.788,28.341,49.977,41.171,42.381,36.522,37.919,37.204,47.616,34.011,36.575,44.306,35.323,50.143,47.696,44.755,44.887,43.615,35.029,43.921,43.823,43.646,40.295,43.893,43.902,43.872,43.893,43.872,43.823,34.49,35.407,43.133,43.062,44.001,43.758,43.757,40.281,36.934,43.302,38.516,44.755,44.755,44.755,44.755,44.755,44.755,44.755,44.755,44.755,47.387,48.409,44.107,43.94,42.551,43.683,46.217,45.884,21.639,39.753,43.822,46.792,46.712,42.86,43.132,43.413,43.724,43.307,43.345,36.145,34.994,43.321,37.1,36.827,30.459,44.33,48.088,52.646,52.105,57.243,48.816,43.28,43.89,36.717,35.125,37.548,44.834,44.755,30.058,38.07,44.164,42.739,44.303,41.694,43.615,43.192,43.199,42.781,43.28,45.887,48.38,46.363,25.577,22.553,48.869,43.692,44.536,22.743,22.743,22.743,22.743,37.019,43.407,44.757,43.187,44.627,45.661,47.335,46.379,47.802,51.426,43.513,44.023,44.755,44.755,44.755,44.755,44.755,44.755,44.755,44.755,44.755,44.755,44.755,44.755,44.755,44.755,44.755,44.755,44.755,44.755,44.755,44.755,44.363,28.082,22.743,19.838,38.397,39.915,43.589,42.52,45.659,41.323
42.995,42.995,41.632,32.518,49.536,51.119,20.019,30.299,0,18.57,41.318,35.315,40.985,45.225,35.466,43,43,43.532,44.436,43.73,42.552,42.824,38.646,42.101,42.127,41.867,41.82,42.966,42.966,42.63,42.966,43.324,44.436,46.472,49.603,47.814,42.995,44.739,45.114,44.727,42.127,42.127,42.127,42.127,42.127,41.661,50.782,51.038,40.204,38.472,45.114,49.276,28.187,44.598,47.256,48.027,44.61,35.596,39.371,42.377,45.617,45.913,45.534,47.104,44.002,41.862,51.227,51.038,46.645,43.453,43.382,45.613,47.07,47.07,45.107,45.028,44.576,45.338,45.819,42.004,16.036,38.206,48.554,46.586,49.603,49.603,49.603,49.603,49.603,49.603,46.198,25.592,27.496,44.352,45.462,46.684,51.038,46.149,42.127,37.269,46.66,47.07,45.593,42.199,47.017,49.603,50.139,51.038,50.459,42.127,42.977,21.725,22.846,22.522,42.127,44.163,51.119,51.119,51.01,38.794,41.108,43.749,41.638,31.394,37.5,39.878,44.575,30.72,38.095,33.505,29.887,40.052,24.594,21.472,31.151,41.562,27.596,32.174,38.417,34.005,35.679,33.348,37.635,35.951,42.696,36.598,48.501,44.68,42.995,42.396,41.12,34.578,35.482,41.328,39.52,31.574,41.398,41.477,35.367,41.398,35.367,41.328,33.13,24.203,42.711,41.01,35.349,41.41,41.493,38.016,24.725,40.806,36.897,42.995,42.995,42.995,42.995,42.995,42.995,42.995,42.995,42.995,45.497,46.05,41.996,36.312,41.118,42.072,30.535,37.037,32.037,40.205,35.317,31.664,44.686,41.311,41.72,42.003,36.183,36.107,42.001,43.605,36.603,35.889,24.791,33.822,37.635,42.734,45.75,51.178,50.966,55.766,47.405,41.869,43.128,44.187,36.282,19.698,42.663,42.995,34.881,25.556,42.47,41.408,43.039,41.775,37.609,41.944,41.817,41.514,41.869,44.643,47.07,45.035,30.775,30.877,40.604,42.851,36.377,38.171,38.171,38.171,38.171,32.405,42.46,42.997,25.75,41.39,36.358,45.592,43.552,45.292,50.139,43.956,42.262,42.995,42.995,42.995,42.995,42.995,42.995,42.995,42.995,42.995,42.995,42.995,42.995,42.995,42.995,42.995,42.995,42.995,42.995,42.995,42.995,41.572,25.565,38.171,17.82,22.846,28.705,35.955,33.461,43.114,28.724
42.774,42.774,41.885,33.504,50.453,50.614,24.139,28.033,18.57,0,25.684,18.516,40.178,44.747,42.314,42.496,42.496,42.723,44.006,43.643,26.552,42.581,38.138,41.423,41.758,41.699,41.593,42.673,42.673,42.154,42.673,43.106,44.006,45.951,49.007,47.414,42.602,44.436,44.533,44.055,41.758,41.758,41.758,41.758,41.758,41.195,50.186,50.534,38.053,36.318,44.533,48.603,27.636,44.152,46.399,47.689,44.544,42.33,45.646,42.167,44.914,45.09,44.314,46.781,43.764,41.041,50.63,50.534,46,42.832,42.669,44.9,46.483,46.483,44.681,44.454,43.964,44.635,45.07,41.376,27.371,44.394,48.443,46.52,49.007,49.007,49.007,49.007,49.007,49.007,45.055,27.621,26.731,43.959,44.983,46.016,50.534,45.676,41.758,43.964,45.955,46.483,45.006,41.562,46.105,49.007,49.543,50.534,50.013,41.758,42.516,26.083,27.25,26.97,41.758,43.452,50.614,50.614,50.426,37.309,46.378,43.473,41.479,34.976,36.907,24.872,44.126,30.173,36.256,31.78,29.986,38.05,26.823,27.06,35.866,47.988,30.218,42.92,36.653,25.012,35.089,45.502,35.246,27.144,42.253,34.039,48.237,45.997,42.774,41.583,25.206,17.025,25.128,25.347,25.105,29.806,25.417,25.496,25.329,25.417,25.328,25.347,37.228,28.541,41.809,25.365,33.741,25.208,26.069,27.434,19.373,38.133,36.527,42.774,42.774,42.774,42.774,42.774,42.774,42.774,42.774,42.774,45.251,43.081,40.449,42.159,41.299,41.703,41.822,43.92,33.041,38.045,28.469,44.44,44.747,40.949,41.217,41.366,41.681,41.335,41.364,42.891,41.671,41.411,26.019,33.185,37.337,42.338,38.25,50.656,50.277,55.262,46.901,41.365,42.092,43.456,42.215,26.676,42.92,42.774,34.418,26.998,42.116,40.55,42.181,41.202,41.447,41.307,41.18,40.867,41.365,44.055,46.483,45.019,33.389,35.905,46.718,42.405,43.189,36.095,36.095,36.095,36.095,36.396,40.729,42.684,32.123,26.236,38.153,45.37,27.986,29.719,49.543,43.504,42.176,42.774,42.774,42.774,42.774,42.774,42.774,42.774,42.774,42.774,42.774,42.774,42.774,42.774,42.774,42.774,42.774,42.774,42.774,42.774,42.774,25.846,22.472,36.095,18.236,27.25,34.566,41.382,41.79,27.242,39.461
