0.28987,-0.14293,-0.34898,-0.0017061,0.040064,-0.013285
-0.46059,-0.1644,-0.089911,0.0028722,0.015121,-0.020255
-0.05004,-0.36215,0.31849,-0.0021874,0.013324,-0.011301
-0.36321,-0.34014,-0.017221,-0.00082477,-0.0077111,0.0047315
0.26692,0.37437,0.14207,-0.0022702,0.005431,0.00058121
-0.12052,0.43354,-0.18407,0.00078513,0.00082605,0.00064777
-0.19729,-0.1032,-0.21086,-0.055508,0.3485,0.1396
-0.28546,-0.10644,0.39394,-0.0013814,0.001049,-0.00098451
-0.39663,-0.075948,0.29721,0.0083577,0.0018776,-0.00027657
0.17543,-0.40819,0.18486,-0.0016649,0.00039892,-0.0060612
0.048298,-0.19305,0.44929,0.011802,-0.0073844,-0.0022209
-0.3877,0.28562,0.11228,0.0042039,-0.0010077,-0.0018229
-0.60854,1,0.011004,-0.21148,-0.9121,1
-0.071339,-0.080766,0.48299,-0.0040809,0.0045063,-0.006989
-0.36336,-0.77333,-0.82933,-0.53936,0.60745,-0.096315
-0.15217,-0.2338,0.41467,0.0041361,-0.0051402,-0.0011785
0.34013,0.92707,-0.16979,-0.74372,0.23603,-0.12162
-0.26235,-0.1869,0.37927,0.0051647,0.00095392,-0.00060151
-0.023105,-0.19364,-0.4529,0.0036222,-0.0025821,-0.0014991
-0.33965,0.093416,0.16125,-0.0075429,0.28869,-0.1275
-0.39662,-0.22188,0.14402,0.012908,0.012769,0.007748
-0.013055,-0.086004,0.48592,-0.0056932,0.30189,-0.24979
0.43288,0.1395,-0.16326,-0.065711,0.025768,0.020753
-0.16918,0.19269,0.49822,0.35392,-0.056077,0.01413
-0.31894,0.22178,0.30429,-0.0047892,0.0057488,-0.0055221
-0.12209,0.052544,0.4983,-0.034782,0.007802,-0.028357
-0.39767,0.051971,0.27997,0.0081075,0.012229,-0.0013621
0.44578,-0.15984,0.16385,0.029563,0.01159,0.019431
-0.23411,0.38632,0.19419,0.00036706,-0.0015316,-0.0012382
-0.25248,-0.36067,0.22646,-0.0027408,-0.0035138,-0.0003886
0.091078,-0.71647,-0.32704,0.10095,0.38024,-0.14194
-0.10819,-0.35533,-0.32739,0.0032647,-0.0054617,0.0034473
-0.17191,-0.31454,0.25748,-0.034989,-0.4017,0.09602
-0.00083713,0.010533,0.50054,0.00055484,-0.00064965,-0.00021035
-0.11188,-0.27759,-0.0077836,-0.29258,-0.13104,-0.050012
0.0031947,0.099496,0.48839,-0.0023837,-0.0047186,0.00016244
0.22467,0.0074551,0.41399,-0.044163,-0.052099,0.01101
-0.050134,0.34168,0.34802,0.00088963,0.00018102,-0.00095346
0.61531,-0.38811,0.29029,0.045667,-0.058754,-0.071966
-0.27659,-0.28025,0.32299,0.0052316,3.6011e-005,-0.0082373
-0.11135,-0.48202,0.032431,0.0054652,0.015696,0.00028377
-0.30669,0.048688,0.39167,0.0017421,-0.0017066,-0.00027232
0.34908,-0.40545,-0.059105,0.022801,-0.080188,0.021878
-0.022081,-0.49028,-0.16229,-0.025986,0.013955,-0.011975
-0.47503,-0.038424,0.14105,-0.0011387,-0.0064663,0.00098886
-0.25819,-0.26294,0.45098,-0.038467,0.14183,-0.044185
-0.29034,-0.39906,0.20659,-0.14944,0.11528,0.161
-0.45576,0.30366,-0.42923,0.15962,0.55892,-0.20676
-0.061691,0.1757,-0.43421,0.0020764,-0.00054875,-0.0006328
0.80564,-0.10315,-0.050392,-0.01845,-0.52471,0.025172
