0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,166,0,0,0,1,0,0,7,2,0,0,0,0,0,0,0,416,0,0,1,0,0,0
54,2,156,4,7,1,0,149,0,10,194,3,0,1,0,5,1,0,6,1,0,5,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,18,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0
116,1,197,0,49,0,6,27,0,13,111,0,1,0,1,34,0,0,42,0,0,1,0,0,1
6,5,194,0,1,2,295,15,2,18,2,0,0,0,0,16,1,0,35,0,0,7,0,1,0
1,0,94,88,8,0,92,0,6,0,4,9,0,0,0,2,2,0,291,0,0,1,0,0,2
1,2,135,3,1,107,1,96,3,1,113,11,1,1,0,2,2,0,114,0,0,1,1,0,4
0,0,373,0,0,213,3,0,0,1,0,0,0,1,0,3,0,0,4,0,0,2,0,0,0
1,4,577,0,0,0,0,1,1,4,0,1,0,1,0,6,0,0,4,0,0,0,0,0,0
1,50,234,6,106,1,1,0,5,2,73,7,0,3,0,5,2,0,98,0,5,0,0,0,1
1,0,0,0,3,187,2,136,4,0,120,1,138,1,0,1,1,0,2,0,1,0,0,0,2
1,1,362,0,5,0,2,0,2,0,4,1,34,0,5,0,1,2,6,0,0,0,0,171,3
0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,443,1,19,0,0,0,0,113,2,3,0,0,0,15,0,0,2,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,1,0,3,533,0,2,0,3,0,0,0,50,0,0,0,0,0,4,1
4,0,141,6,2,39,11,7,3,1,5,5,5,0,0,104,3,0,2,0,1,228,3,20,10
190,7,110,13,2,19,13,122,3,58,9,4,1,1,2,13,1,0,20,0,5,7,0,0,0
3,12,231,0,3,0,4,104,8,107,1,0,0,0,0,0,0,0,124,0,0,1,1,1,0
1,1,144,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,448,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0
0,2,143,0,2,1,2,2,0,80,0,0,0,3,0,1,0,0,364,0,0,0,0,0,0
0,0,19,0,2,0,0,2,0,572,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,590,1,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,95,0,0,0,5,0,0,0,1,1,0,0,0,2,0,0,1,0,6,1,484,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0
0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0
0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,575,2,0,2,0,6,1,3,4,0,0,1,0,2,0,0,1,0,0,1,0,0,0
3,0,587,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0
0,0,595,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,593,0,0,1,2,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,425,1,4,0,103,12,2,2,0,4,1,1,0,6,0,0,25,0,3,1,0,1,0
0,528,9,0,0,0,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,260,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,50,541,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,587,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0,2,288,1,0,4,1,3,0,1,0,2,0,1,0,2,0,0,270,1,0,23,0,1,0
