-0.11979,-0.1279,0.58276,-0.015558,0.40144,-0.040545
-1,0.76985,-0.43552,0.54912,0.22925,0.42593
-0.1285,0.35748,0.42708,0.00027578,-0.00013455,-0.0019964
-0.13541,0.51052,0.25253,-0.0006421,-0.0024804,-0.0023041
-0.32537,-0.3843,0.24387,-0.0027525,-0.0032377,-0.0027489
0.00025631,-0.39258,0.44731,-0.021358,-0.10986,0.05684
-0.17276,0.4689,0.29745,0.00071375,-0.00079391,0.00084864
-0.030786,-0.11162,0.53804,-0.00071204,-0.0046487,-0.0045308
-0.32705,0.31677,0.30238,0.00093533,0.0070905,0.0034612
0.16712,-0.37245,-0.39383,-0.0091343,0.061535,0.0035441
-0.40967,-0.23341,0.18308,0.13096,0.011833,0.0078184
-0.25919,0.42742,0.26432,-0.00015377,-0.00033638,-0.0018415
0.18569,-0.085216,0.50299,-0.0017508,-0.0029874,-0.0031471
0.12542,0.54204,0.21177,-1,0.6348,0.052225
-0.27637,-0.39185,0.28652,0.00092501,0.0010479,0.0020772
-0.037412,0.20449,0.39839,-0.24264,1,0.22334
-0.35943,0.17826,0.18122,0.092713,0.20774,-0.42099
-0.037604,0.38765,0.40663,0.063635,-0.16046,-0.22114
-0.11147,-0.41732,0.33855,-0.08252,0.061423,-0.88401
-0.092789,-0.10525,-0.59678,-0.032952,0.0022531,-0.16357
-0.27993,-0.43011,-0.26373,0.054106,0.17889,0.098502
-0.015233,-0.046224,0.63781,0.026906,0.1046,0.19994
-0.029567,-0.81858,-0.41454,0.11826,0.10074,-0.85599
-0.13549,-0.05003,0.44169,0.0083181,-0.39973,0.055442
0.0059751,0.0080495,0.55435,8.1925e-005,0.00044686,0.00094912
0.062904,-0.5776,0.017428,-0.037592,0.032,0.0013039
-0.014974,-0.018345,0.55497,0.00044814,0.0019223,0.0017359
-0.29395,-0.81854,0.1367,0.21986,-0.11168,0.58737
-0.28029,-0.47901,-0.10096,0.0066805,-0.031875,0.0016846
-0.064799,-0.5733,-0.16871,0.013832,0.018134,0.024755
-0.11459,0.10721,0.48716,0.001319,-0.054366,-0.00088481
-0.36412,0.4125,-0.020797,-0.075923,-0.01011,-0.43015
0.17682,0.29592,0.29129,0.71955,-0.44023,0.16574
-0.481,0.27672,-0.0077871,0.038006,0.222,-0.88192
0.0051189,-1,0.28375,-0.21868,0.2725,-0.72956
-0.1465,-0.4326,0.12298,-0.40584,0.5982,-0.27798
-0.0010821,0.01338,0.54711,6.7255e-006,0.00015923,-0.00047556
-0.036858,-0.0072648,-0.61085,0.14697,0.062793,0.7971
-0.00043082,0.013543,0.56006,8.8848e-005,-3.7332e-005,-5.4917e-005
-0.43122,-0.8814,-0.14162,0.47369,0.062874,-0.12126
-0.1778,0.39928,0.36725,-0.0012843,-0.0010945,0.00032764
