-0.32327,-0.32043,0.20731,0.0096738,0.00041803,0.017107
-0.11099,-0.45251,-0.05506,-0.0026052,0.0062652,-0.0010072
-0.23837,-0.24557,0.35919,-0.0035728,0.0005961,-0.0081068
-0.15163,-0.28535,-0.3461,0.039411,0.067034,0.080897
-1,0.64424,-0.39668,0.54912,0.1123,0.42593
-0.22015,0.35606,0.24036,0.00017506,0.0014812,-0.005843
-0.024016,0.00079195,0.49291,0.0024844,-0.00018162,-0.0077565
0.99121,-1,-1,-0.65589,-1,-0.84894
0.46917,-1,-1,0.28995,0.5036,0.13292
0.54793,-0.16301,0.22333,-0.00349,-0.024666,-0.080278
