-0.0037893,0.0084296,-0.027886,-0.0027366,-0.0025907,-0.0013277
-0.044447,0.10067,-0.0061883,0.013253,0.0071844,-0.0023021
0.18411,-0.46391,0.12769,-0.029934,0.050456,-0.018811
-0.017039,-0.051256,0.075456,0.0084321,-0.010773,0.003534
-0.10159,-0.087656,-0.024042,-0.017789,-0.004439,0.00064747
0.12098,-0.0062525,0.1748,-0.0016005,-0.00020419,0.00065171
-0.050017,-0.19042,0.0081738,0.19057,0.23139,0.058815
0.026455,-0.14773,0.20892,-0.050997,0.046922,-0.013597
0.1355,-0.12043,-0.17004,0.032937,0.31314,-0.23254
0.13087,-0.012385,-0.049003,-0.0067706,0.0029042,0.00206
-0.1595,0.048372,-0.080206,-0.019977,0.021881,0.030561
-0.090789,0.014222,-0.017277,0.0040458,0.0078996,0.0016748
0.038504,0.048354,-0.14019,-0.025809,-0.0092861,-0.017432
0.056755,-0.066328,0.54282,0.0033582,0.015821,-0.0045116
0.20172,0.17942,0.27076,-0.008428,0.0034278,0.0026285
0.064823,0.010967,0.1051,0.0019686,-0.00057842,-0.00036963
-0.21375,-0.055059,0.16945,0.019829,-0.0095218,0.0092571
-0.15904,0.10132,0.034269,-0.004816,0.0025907,-0.00010571
0.18509,0.092452,0.065847,0.00152,0.00036874,-0.0021188
0.018398,0.00036931,-0.011149,-0.019817,0.062018,-0.052686
0.0048688,-0.048312,-0.015789,0.0055532,0.00097055,-0.0030486
-0.45381,-0.2708,0.57311,0.0015699,-0.0010932,-0.0017549
-0.56219,0.13543,-0.041876,0.0014472,0.020909,-0.0054551
-0.46065,0.00062654,0.19133,-0.027053,-0.36085,0.078426
-0.030244,0.032429,-0.07068,0.0032955,-0.001275,0.0016302
0.023212,0.090916,0.14248,0.0013709,-0.0018001,0.0016778
0.045678,-0.065084,0.11085,0.0082714,-0.12558,-0.090503
0.41121,0.036251,0.093761,0.032841,-0.069657,-0.057254
-0.11424,0.16515,0.28263,0.041729,-0.082369,0.021921
0.023691,0.17233,0.099439,0.06365,0.11096,-0.053788
-0.038931,-0.76049,-0.40571,-0.058743,0.33804,-0.16821
0.12124,-0.23672,-0.17344,0.068706,-0.030072,0.049565
-0.4016,-0.34082,-0.075556,0.027381,0.0035737,-0.016477
0.23346,0.45981,-0.089455,-0.014418,0.011845,-0.0078447
0.016664,0.038783,0.0038745,0.00088245,-0.003718,0.00095017
0.018691,0.061888,0.065787,-0.001294,0.0015437,0.0009419
-0.15107,0.58204,-0.13476,-0.21148,-0.9121,1
0.62048,-0.24959,0.42875,0.01745,-0.066247,-0.057813
0.24102,0.15008,-0.21189,0.00075548,0.026859,0.0017823
-0.25429,0.29367,0.060935,-0.015235,-0.01563,0.01491
0.48412,0.16177,-0.25448,-0.0048925,-0.50332,0.029438
0.10275,0.12263,-0.0091162,-0.006689,-0.011967,-0.00049703
0.053137,-0.029634,0.049578,-0.094218,-0.0022262,-0.039158
-0.001562,-0.0022551,0.0052747,0.0010909,-0.00049783,-0.00018498
-0.2159,-0.10263,-0.24432,-0.0066355,0.00060906,-0.0034272
-0.24441,-0.0052484,-0.18284,-0.040059,-0.33036,0.13048
0.013666,0.0065953,0.039852,0.0026382,0.00065843,0.00054373
0.03121,0.4013,0.23294,0.35362,-0.055066,0.014545
0.062861,-0.51069,-0.33051,0.058895,-0.22265,0.14514
-0.5487,0.080879,-0.082815,-0.058781,0.35139,0.13317
