6790
8150
1190
600
900
900
1000
1030
680
570
870
850
890
600
820
1000
1000
940
170
380
450
940
2140
890
920
1290
860
7980
7890
5890
7890
590
220
830
7690
5210
2560
1040
920
970
7360
7360
7360
7250
7250
3660
870
920
900
1410
5570
2100
1370
890
1710
3740
6480
770
1120
1000
2100
740
900
3800
1340
1910
370
960
860
1130
3200
1410
3270
940
970
5570
3750
5300
5410
6040
1080
750
450
2670
3120
760
770
720
720
720
720
3950
900
1000
3600
3280
1290
2670
5310
330
360
2830
1000
780
840
1270
1200
5570
870
920
3270
5580
3370
410
350
870
2250
930
910
910
750
120
1100
870
720
690
440
1000
2390
640
510
700
830
3240
690
540
1370
740
600
290
180
1010
920
1190
580
770
610
510
640
540
5210
5570
550
610
570
790
800
670
2630
720
650
660
680
600
710
750
840
530
660
800
600
720
780
450
2660
5570
5570
6150
6820
5570
6450
6340
6130
6270
5210
860
0
510
1120
860
690
580
720
410
840
590
120
140
190
870
590
870
420
770
840
860
350
830
2410
910
530
210
440
40
600
460
1100
980
640
380
740
800
990
960
1090
810
790
900
3840
760
800
800
820
860
920
780
670
1030
730
220
220
510
510
450
450
510
910
1100
1040
860
750
750
390
170
30
360
1040
880
650
5570
6130
5570
5570
6340
3990
880
700
880
480
880
470
880
480
750
720
880
650
3420
1050
980
1400
4180
570
810
970
1040
730
