ACCELERATION X,ACCELERATION Y,ACCELERATION Z,LINEAR_ACCELERATION X,LINEAR_ACCELERATION Y,LINEAR_ACCELERATION Z,GRAVITY X,GRAVITY Y,GRAVITY Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,Year,Month,Day,Hour,Minute,Second,Millisecond,Date
8.886678,-11.172692,-1.775301,8.886678,-11.172692,-1.775301,4.714333,-8.349030,2.059163,-1.329472,1.096302,-6.749281,2014,10,7,14,7,12,0,2014-10-07 14:07:12:896
8.886678,-11.172692,-1.775301,8.886678,-11.172692,-1.775301,4.714333,-8.349030,2.059163,1.509529,-3.353327,7.327116,2014,10,7,14,7,13,0,2014-10-07 14:07:13:388
1.811962,-19.521723,5.663634,8.886678,-11.172692,-1.775301,4.714333,-8.349030,2.059163,1.509529,-3.353327,7.327116,2014,10,7,14,7,13,0,2014-10-07 14:07:13:390
1.811962,-19.521723,5.663634,3.816956,-10.593744,2.136077,4.714333,-8.349030,2.059163,1.509529,-3.353327,7.327116,2014,10,7,14,7,13,0,2014-10-07 14:07:13:391
3.816956,-10.593744,2.136077,3.816956,-10.593744,2.136077,-2.004994,-8.927979,3.527557,1.509529,-3.353327,7.327116,2014,10,7,14,7,13,0,2014-10-07 14:07:13:398
3.816956,-10.593744,2.136077,3.816956,-10.593744,2.136077,-2.004994,-8.927979,3.527557,-0.486759,0.105582,-6.788703,2014,10,7,14,7,13,0,2014-10-07 14:07:13:888
9.667337,-18.858528,-5.562778,3.816956,-10.593744,2.136077,-2.004994,-8.927979,3.527557,-0.486759,0.105582,-6.788703,2014,10,7,14,7,13,0,2014-10-07 14:07:13:890
9.667337,-18.858528,-5.562778,4.899135,-10.771962,-8.398860,-2.004994,-8.927979,3.527557,-0.486759,0.105582,-6.788703,2014,10,7,14,7,13,0,2014-10-07 14:07:13:891
4.899135,-10.771962,-8.398860,4.899135,-10.771962,-8.398860,4.768202,-8.086566,2.836082,-0.486759,0.105582,-6.788703,2014,10,7,14,7,13,0,2014-10-07 14:07:13:896
4.899135,-10.771962,-8.398860,4.899135,-10.771962,-8.398860,4.768202,-8.086566,2.836082,4.621184,-2.497924,6.896749,2014,10,7,14,7,14,0,2014-10-07 14:07:14:389
4.115184,-19.521723,-8.438214,4.899135,-10.771962,-8.398860,4.768202,-8.086566,2.836082,4.621184,-2.497924,6.896749,2014,10,7,14,7,14,0,2014-10-07 14:07:14:391
4.115184,-19.521723,-8.438214,4.696825,-10.606314,-12.481422,4.768202,-8.086566,2.836082,4.621184,-2.497924,6.896749,2014,10,7,14,7,14,0,2014-10-07 14:07:14:392
4.696825,-10.606314,-12.481422,4.696825,-10.606314,-12.481422,-0.581641,-8.915408,4.043208,4.621184,-2.497924,6.896749,2014,10,7,14,7,14,0,2014-10-07 14:07:14:400
4.696825,-10.606314,-12.481422,4.696825,-10.606314,-12.481422,-0.581641,-8.915408,4.043208,-1.788536,2.161549,-5.829963,2014,10,7,14,7,14,0,2014-10-07 14:07:14:888
6.475867,-18.180969,-17.919252,4.696825,-10.606314,-12.481422,-0.581641,-8.915408,4.043208,-1.788536,2.161549,-5.829963,2014,10,7,14,7,14,0,2014-10-07 14:07:14:890
6.475867,-18.180969,-17.919252,0.585831,-10.407146,-16.896780,-0.581641,-8.915408,4.043208,-1.788536,2.161549,-5.829963,2014,10,7,14,7,14,0,2014-10-07 14:07:14:892
0.585831,-10.407146,-16.896780,0.585831,-10.407146,-16.896780,5.890036,-7.773823,-1.022474,-1.788536,2.161549,-5.829963,2014,10,7,14,7,14,0,2014-10-07 14:07:14:899
0.585831,-10.407146,-16.896780,0.585831,-10.407146,-16.896780,5.890036,-7.773823,-1.022474,5.777001,-7.558998,4.426400,2014,10,7,14,7,15,0,2014-10-07 14:07:15:389
9.368062,-19.521723,-9.819669,0.585831,-10.407146,-16.896780,5.890036,-7.773823,-1.022474,5.777001,-7.558998,4.426400,2014,10,7,14,7,15,0,2014-10-07 14:07:15:391
9.368062,-19.521723,-9.819669,9.421932,-10.204087,-6.761824,5.890036,-7.773823,-1.022474,5.777001,-7.558998,4.426400,2014,10,7,14,7,15,0,2014-10-07 14:07:15:393
9.421932,-10.204087,-6.761824,9.421932,-10.204087,-6.761824,-0.053870,-9.317635,-3.057844,5.777001,-7.558998,4.426400,2014,10,7,14,7,15,0,2014-10-07 14:07:15:397
9.421932,-10.204087,-6.761824,9.421932,-10.204087,-6.761824,-0.053870,-9.317635,-3.057844,-3.315031,4.187673,-4.057366,2014,10,7,14,7,15,0,2014-10-07 14:07:15:886
-4.851101,-19.521723,-18.290354,9.421932,-10.204087,-6.761824,-0.053870,-9.317635,-3.057844,-3.315031,4.187673,-4.057366,2014,10,7,14,7,15,0,2014-10-07 14:07:15:888
-4.851101,-19.521723,-18.290354,-0.709731,-10.975619,-15.843929,-0.053870,-9.317635,-3.057844,-3.315031,4.187673,-4.057366,2014,10,7,14,7,15,0,2014-10-07 14:07:15:891
-0.709731,-10.975619,-15.843929,-0.709731,-10.975619,-15.843929,-4.141370,-8.546103,-2.446425,-3.315031,4.187673,-4.057366,2014,10,7,14,7,15,0,2014-10-07 14:07:15:893
-0.709731,-10.975619,-15.843929,-0.709731,-10.975619,-15.843929,-4.141370,-8.546103,-2.446425,-3.525853,-4.167223,0.807689,2014,10,7,14,7,16,0,2014-10-07 14:07:16:387
1.993921,1.130662,0.010924,-0.709731,-10.975619,-15.843929,-4.141370,-8.546103,-2.446425,-3.525853,-4.167223,0.807689,2014,10,7,14,7,16,0,2014-10-07 14:07:16:389
1.993921,1.130662,0.010924,-2.661754,9.327211,2.715025,-4.141370,-8.546103,-2.446425,-3.525853,-4.167223,0.807689,2014,10,7,14,7,16,0,2014-10-07 14:07:16:391
-2.661754,9.327211,2.715025,-2.661754,9.327211,2.715025,4.655675,-8.196549,-2.704101,-3.525853,-4.167223,0.807689,2014,10,7,14,7,16,0,2014-10-07 14:07:16:398
-2.661754,9.327211,2.715025,-2.661754,9.327211,2.715025,4.655675,-8.196549,-2.704101,-0.831864,1.664052,-3.440581,2014,10,7,14,7,16,0,2014-10-07 14:07:16:889
-6.764069,-1.960253,2.074725,-2.661754,9.327211,2.715025,4.655675,-8.196549,-2.704101,-0.831864,1.664052,-3.440581,2014,10,7,14,7,16,0,2014-10-07 14:07:16:892
-6.764069,-1.960253,2.074725,1.004068,1.438616,-2.852392,4.655675,-8.196549,-2.704101,-0.831864,1.664052,-3.440581,2014,10,7,14,7,16,0,2014-10-07 14:07:16:894
1.004068,1.438616,-2.852392,1.004068,1.438616,-2.852392,-7.768137,-3.398869,4.927117,-0.831864,1.664052,-3.440581,2014,10,7,14,7,16,0,2014-10-07 14:07:16:896
1.004068,1.438616,-2.852392,1.004068,1.438616,-2.852392,-7.768137,-3.398869,4.927117,-0.634707,-1.396475,2.858321,2014,10,7,14,7,17,0,2014-10-07 14:07:17:387
4.524592,-1.953070,0.844106,1.004068,1.438616,-2.852392,-7.768137,-3.398869,4.927117,-0.634707,-1.396475,2.858321,2014,10,7,14,7,17,0,2014-10-07 14:07:17:389
4.524592,-1.953070,0.844106,-3.370587,2.993351,-2.216582,-7.768137,-3.398869,4.927117,-0.634707,-1.396475,2.858321,2014,10,7,14,7,17,0,2014-10-07 14:07:17:392
-3.370587,2.993351,-2.216582,-3.370587,2.993351,-2.216582,7.895179,-4.946421,3.060688,-0.634707,-1.396475,2.858321,2014,10,7,14,7,17,0,2014-10-07 14:07:17:394
-3.370587,2.993351,-2.216582,-3.370587,2.993351,-2.216582,7.895179,-4.946421,3.060688,0.464604,0.828874,2.677230,2014,10,7,14,7,17,0,2014-10-07 14:07:17:889
-5.066580,-12.614450,-0.834230,-3.370587,2.993351,-2.216582,7.895179,-4.946421,3.060688,0.464604,0.828874,2.677230,2014,10,7,14,7,17,0,2014-10-07 14:07:17:891
-5.066580,-12.614450,-0.834230,-0.302867,-8.569297,-8.391527,7.895179,-4.946421,3.060688,0.464604,0.828874,2.677230,2014,10,7,14,7,17,0,2014-10-07 14:07:17:892
-0.302867,-8.569297,-8.391527,-0.302867,-8.569297,-8.391527,-4.763713,-4.045154,7.557298,0.464604,0.828874,2.677230,2014,10,7,14,7,17,0,2014-10-07 14:07:17:901
-0.302867,-8.569297,-8.391527,-0.302867,-8.569297,-8.391527,-4.763713,-4.045154,7.557298,-1.884280,1.732211,-2.453086,2014,10,7,14,7,18,0,2014-10-07 14:07:18:389
4.452766,-14.824298,-3.192518,-0.302867,-8.569297,-8.391527,-4.763713,-4.045154,7.557298,-1.884280,1.732211,-2.453086,2014,10,7,14,7,18,0,2014-10-07 14:07:18:391
4.452766,-14.824298,-3.192518,-0.769437,-7.441329,-6.985832,-4.763713,-4.045154,7.557298,-1.884280,1.732211,-2.453086,2014,10,7,14,7,18,0,2014-10-07 14:07:18:392
-0.769437,-7.441329,-6.985832,-0.769437,-7.441329,-6.985832,5.222203,-7.382970,3.793313,-1.884280,1.732211,-2.453086,2014,10,7,14,7,18,0,2014-10-07 14:07:18:394
-0.769437,-7.441329,-6.985832,-0.769437,-7.441329,-6.985832,5.222203,-7.382970,3.793313,2.593079,-3.437532,4.672464,2014,10,7,14,7,18,0,2014-10-07 14:07:18:888
9.777471,-19.521723,-7.456592,-0.769437,-7.441329,-6.985832,5.222203,-7.382970,3.793313,2.593079,-3.437532,4.672464,2014,10,7,14,7,18,0,2014-10-07 14:07:18:890
9.777471,-19.521723,-7.456592,14.671219,-12.420520,-12.125285,5.222203,-7.382970,3.793313,2.593079,-3.437532,4.672464,2014,10,7,14,7,18,0,2014-10-07 14:07:18:894
14.671219,-12.420520,-12.125285,14.671219,-12.420520,-12.125285,-4.893748,-7.101202,4.668694,2.593079,-3.437532,4.672464,2014,10,7,14,7,18,0,2014-10-07 14:07:18:896
14.671219,-12.420520,-12.125285,14.671219,-12.420520,-12.125285,-4.893748,-7.101202,4.668694,-0.696451,4.866203,-7.863568,2014,10,7,14,7,19,0,2014-10-07 14:07:19:389
12.901904,-19.521723,2.084302,14.671219,-12.420520,-12.125285,-4.893748,-7.101202,4.668694,-0.696451,4.866203,-7.863568,2014,10,7,14,7,19,0,2014-10-07 14:07:19:391
12.901904,-19.521723,2.084302,9.722255,-10.919805,-1.389684,-4.893748,-7.101202,4.668694,-0.696451,4.866203,-7.863568,2014,10,7,14,7,19,0,2014-10-07 14:07:19:393
9.722255,-10.919805,-1.389684,9.722255,-10.919805,-1.389684,3.179650,-8.601918,3.473987,-0.696451,4.866203,-7.863568,2014,10,7,14,7,19,0,2014-10-07 14:07:19:398
9.722255,-10.919805,-1.389684,9.722255,-10.919805,-1.389684,3.179650,-8.601918,3.473987,11.591350,-6.514010,1.761098,2014,10,7,14,7,19,0,2014-10-07 14:07:19:887
6.921188,-0.183755,2.249502,9.722255,-10.919805,-1.389684,3.179650,-8.601918,3.473987,11.591350,-6.514010,1.761098,2014,10,7,14,7,19,0,2014-10-07 14:07:19:889
6.921188,-0.183755,2.249502,3.188628,8.644565,0.175525,3.179650,-8.601918,3.473987,11.591350,-6.514010,1.761098,2014,10,7,14,7,19,0,2014-10-07 14:07:19:891
3.188628,8.644565,0.175525,3.188628,8.644565,0.175525,3.732560,-8.828320,2.073977,11.591350,-6.514010,1.761098,2014,10,7,14,7,19,0,2014-10-07 14:07:19:897
3.188628,8.644565,0.175525,3.188628,8.644565,0.175525,3.732560,-8.828320,2.073977,-1.308926,-0.243885,-6.701369,2014,10,7,14,7,20,0,2014-10-07 14:07:20:388
-6.371419,-2.561197,-2.639458,3.188628,8.644565,0.175525,3.732560,-8.828320,2.073977,-1.308926,-0.243885,-6.701369,2014,10,7,14,7,20,0,2014-10-07 14:07:20:397
-6.371419,-2.561197,-2.639458,-2.562694,2.345420,-10.228179,3.732560,-8.828320,2.073977,-1.308926,-0.243885,-6.701369,2014,10,7,14,7,20,0,2014-10-07 14:07:20:406
-2.562694,2.345420,-10.228179,-2.562694,2.345420,-10.228179,-3.808726,-4.906617,7.588722,-1.308926,-0.243885,-6.701369,2014,10,7,14,7,20,0,2014-10-07 14:07:20:408
-2.562694,2.345420,-10.228179,-2.562694,2.345420,-10.228179,-3.808726,-4.906617,7.588722,-3.279671,0.433625,2.397055,2014,10,7,14,7,20,0,2014-10-07 14:07:20:888
1.953220,-3.487753,0.396390,-2.562694,2.345420,-10.228179,-3.808726,-4.906617,7.588722,-3.279671,0.433625,2.397055,2014,10,7,14,7,20,0,2014-10-07 14:07:20:890
1.953220,-3.487753,0.396390,-0.901118,1.649605,-7.454048,-3.808726,-4.906617,7.588722,-3.279671,0.433625,2.397055,2014,10,7,14,7,20,0,2014-10-07 14:07:20:892
-0.901118,1.649605,-7.454048,-0.901118,1.649605,-7.454048,2.854337,-5.137358,7.850438,-3.279671,0.433625,2.397055,2014,10,7,14,7,20,0,2014-10-07 14:07:20:894
-0.901118,1.649605,-7.454048,-0.901118,1.649605,-7.454048,2.854337,-5.137358,7.850438,-0.738968,-2.070825,1.180519,2014,10,7,14,7,21,0,2014-10-07 14:07:21:388
-0.797718,-12.801198,-3.551649,-0.901118,1.649605,-7.454048,2.854337,-5.137358,7.850438,-0.738968,-2.070825,1.180519,2014,10,7,14,7,21,0,2014-10-07 14:07:21:390
-0.797718,-12.801198,-3.551649,2.593070,-6.953211,-10.656143,2.854337,-5.137358,7.850438,-0.738968,-2.070825,1.180519,2014,10,7,14,7,21,0,2014-10-07 14:07:21:392
2.593070,-6.953211,-10.656143,2.593070,-6.953211,-10.656143,-3.390788,-5.847987,7.104494,-0.738968,-2.070825,1.180519,2014,10,7,14,7,21,0,2014-10-07 14:07:21:401
2.593070,-6.953211,-10.656143,2.593070,-6.953211,-10.656143,-3.390788,-5.847987,7.104494,2.481332,3.600641,-5.073649,2014,10,7,14,7,21,0,2014-10-07 14:07:21:888
18.090139,-19.521723,-14.488362,2.593070,-6.953211,-10.656143,-3.390788,-5.847987,7.104494,2.481332,3.600641,-5.073649,2014,10,7,14,7,21,0,2014-10-07 14:07:21:890
18.090139,-19.521723,-14.488362,15.464149,-15.437813,-23.008577,-3.390788,-5.847987,7.104494,2.481332,3.600641,-5.073649,2014,10,7,14,7,21,0,2014-10-07 14:07:21:892
15.464149,-15.437813,-23.008577,15.464149,-15.437813,-23.008577,2.625990,-4.083910,8.520216,2.481332,3.600641,-5.073649,2014,10,7,14,7,21,0,2014-10-07 14:07:21:893
15.464149,-15.437813,-23.008577,15.464149,-15.437813,-23.008577,2.625990,-4.083910,8.520216,2.872314,-6.838958,7.237610,2014,10,7,14,7,22,0,2014-10-07 14:07:22:387
19.588310,-19.521723,-2.969857,15.464149,-15.437813,-23.008577,2.625990,-4.083910,8.520216,2.872314,-6.838958,7.237610,2014,10,7,14,7,22,0,2014-10-07 14:07:22:389
19.588310,-19.521723,-2.969857,21.243603,-10.383353,-6.119579,2.625990,-4.083910,8.520216,2.872314,-6.838958,7.237610,2014,10,7,14,7,22,0,2014-10-07 14:07:22:391
21.243603,-10.383353,-6.119579,21.243603,-10.383353,-6.119579,-1.655291,-9.138369,3.149722,2.872314,-6.838958,7.237610,2014,10,7,14,7,22,0,2014-10-07 14:07:22:398
21.243603,-10.383353,-6.119579,21.243603,-10.383353,-6.119579,-1.655291,-9.138369,3.149722,3.908834,3.923404,-10.469216,2014,10,7,14,7,22,0,2014-10-07 14:07:22:888
-3.974824,-18.305468,0.190489,21.243603,-10.383353,-6.119579,-1.655291,-9.138369,3.149722,3.908834,3.923404,-10.469216,2014,10,7,14,7,22,0,2014-10-07 14:07:22:898
-3.974824,-18.305468,0.190489,21.243603,-10.383353,-6.119579,-1.655291,-9.138369,3.149722,-4.914763,-5.551054,1.336045,2014,10,7,14,7,23,0,2014-10-07 14:07:23:387
2.882170,1.750760,2.687641,21.243603,-10.383353,-6.119579,-1.655291,-9.138369,3.149722,-4.914763,-5.551054,1.336045,2014,10,7,14,7,23,0,2014-10-07 14:07:23:389
2.882170,1.750760,2.687641,-1.949030,8.463503,-2.581997,-1.655291,-9.138369,3.149722,-4.914763,-5.551054,1.336045,2014,10,7,14,7,23,0,2014-10-07 14:07:23:392
